"jerarquia";"cod_especie";"nombre_corto";"nombre_largo";"cotiza";"fecha_emision";"fecha_vencimiento";"diasmes";"diasanio";"cod_especie_sab";"cod_emisor";"tipo_especie";"cod_especie_mae";"isin";"pais_origen";"cod_tip_flujo";"tipo_moneda";"cod_moneda_pago";"cod_tip_emisor";"partition_date"
"002004002188000";SUDAM;BANCO SUDAMERIS;BANCO SUDAMERIS EN DOLARES VTO 11/6/2002 TASA 9,75%;USD;"11/06/2001";"11/12/2002";"30";"360";"3042";;B;;XS0130570368;ARGENTINA;XXXX;;;;"2024-03-27"
"002009066000000";FANI9;FANNIE MAE 4/09;FANNIE MAE EN DOLARES VTO 29/4/2009 TASA 6,50%;USD;"29/04/1999";"29/04/2009";"30";"360";"1932";;B;;US31359MER07;USA;XXXX;;;;"2024-03-27"
"002009056000000";TR21;US TREASURY NB;US TREASURY NB EN DOLARES VTO 15/11/2008 TASA 4,75%;USD;"16/11/1998";"15/11/2008";REA;REA;"3043";;B;;US9128274V18;USA;XXXX;;;;"2024-03-27"
"004293000000000";LE94;L VTO 14/12/01;LETRAS DEL TESORO EN DOLARES VTO 14/12/2001;USD;"15/06/2001";"14/12/2001";REA;"360";"5094";RA;B;LE94;ARARGE033399;ARGENTINA;XXXX;;;;"2024-03-27"
"002009047000000";UMS19;UMS 30/12/2019;Global United Mexican States en u$s vto. 30/12/2019 Tasa 8,125%;USD;"30/03/2001";"30/12/2019";"30";"360";"3044";;B;;US593048BN00;MEXICO;XXXX;;;;"2024-03-27"
"002004002189000";TECO7;TECO 01/07/2002;TELECOM ARGENTINA STET FRANCE EN EUROS VTO 01/07/2002 TASA 7,25%;EUR;"01/07/1999";"01/07/2002";REA;REA;"3046";;B;;XS0099123712;ARGENTINA;XXXX;;;;"2024-03-27"
"002009075000000";EUIN3;EUR INV 10/2003;EUROPEAN INVESTMENT BANK EN EUROS VTO 22/10/2003 TASA 6%;EUR;"29/05/1996";"22/10/2003";REA;REA;"1960";;B;;DE0001326502;SNAT;XXXX;;;;"2024-03-27"
"004182000000000";LETE95;VENCIDA LETE95;LETRAS DEL TESORO EN DOLARES VTO 28/09/2001;USD;"29/06/2001";"28/09/2001";REA;"360";"5095";RA;B;LE95;ARARGE033407;ARGENTINA;XXXX;;;;"2024-03-27"
"002004004009000";BRITE;BRITISH TELECOM;BRITISH TELECOM PLC EN DOLARES VTO 23/5/2007 TASA 7%;USD;"23/05/1997";"23/05/2007";"30";"360";"3051";;B;;XS0076551695;GB;XXXX;;;;"2024-03-27"
"002004004056000";BKONE;BANK ONE CORP;BANK ONE CORP EN DOLARES VTO 1/08/2006 TASA  6,875%;USD;"22/07/1999";"01/08/2006";"30";"360";"3054";;B;;US06423AAD54;USA;XXXX;;;;"2024-03-27"
"004360000000000";TR32;TRESURY BILL 02;TREASURY BILL EN DOLARES VTO 28/02/2002;USD;"01/03/2001";"28/02/2002";REA;"360";"3055";;B;;US912795HJ31;USA;XXXX;;;;"2024-03-27"
"004263000000000";TREAOC;TREASURY BILL/1;TREASURY BILL EN DOLARES VTO 4/10/2001;USD;"05/04/2001";"04/10/2001";REA;"360";"3058";;B;;US912795HR56;USA;XXXX;;;;"2024-03-27"
"004262000000000";TREAAG;VENCIDA TREAAG;TREASURY BILL EN DOLARES VTO 16/8/2001;USD;"15/02/2001";"16/08/2001";REA;"360";"3059";;B;;US912795GQ82;USA;XXXX;;;;"2024-03-27"
"002004004057000";CHASE;CHASE MANHA 2/9;CHASE MANHATTAN CORP EN DOLARES VTO 15/2/2009 TASA 6%;USD;"23/02/1999";"15/02/2009";"30";"360";"3060";;B;;US16161ABU16;USA;XXXX;;;;"2024-03-27"
"002001005005000";PRO10;BOCON PRO10;Bono Consolidacion Deuda en u$s 5ta Serie vto. 15/04/2007 - PESIFICADO A 1,40;ARS;"15/04/2001";"15/04/2007";"30";"360";"2440";RA;B;PR10;ARARGE033217;ARGENTINA;XXXX;;;;"2024-03-27"
"002004004058000";GE15;GENERAL ELCT 15;GENERAL ELECTRIC CAP CORP EN DOLARES VTO 6,9% VTO 15/9/2015;USD;"10/09/1997";"15/09/2015";"30";"360";"3061";;B;;US36962GLF99;USA;XXXX;;;;"2024-03-27"
"002004004060000";OCCPE;OCC PETROL 2002;OCCIDENTAL PETROLEUM EN DOLARES VTO 19/11/2002 TASA 8,3%;USD;"19/11/1992";"19/11/2002";"30";"360";"3063";;B;;US67461FDC86;USA;XXXX;;;;"2024-03-27"
"004313000000000";MUL02;MULTICANAL 1/02;MULTICANAL SA EN DOLARES VTO 1/2/2002 TASA 9,25%;USD;"01/08/1997";"01/02/2002";"30";"360";"101221";;B;;"101221";ARGENTINA;XXXX;;;;"2024-03-27"
"002004004061000";CITI5;CITICORP 2005;CITICORP EN DOLARES VTO 1/5/2005 TASA 7,625%;USD;"08/05/1995";"01/05/2005";"30";"360";"3064";;B;;US173034GN36;USA;XXXX;;;;"2024-03-27"
"002009067000000";FANN9;FANNIE 5/2009;FANNIE MAE EN DOLARES VTO 14/5/2009 TASA 6,4%;USD;"14/05/1999";"14/05/2009";"30";"360";"3065";;B;;US31359MET62;USA;XXXX;;;;"2024-03-27"
"002001009085000";BG31;BX GLOBAL 2031;Bonos Externos Globales de la Rep. Arg. en u$s vto. 19/06/2031 -12%-;USD;"31/10/2001";"19/06/2031";"30";"360";"7668";RA;B;GJ31K;US040114GH79;ARGENTINA;XXXX;;;;"2024-03-27"
"004276000000000";TB11;TREASURY B 8/11;TREASURY BILL VTO 8/11/2001 EN DOLARES;USD;"10/05/2001";"08/11/2001";REA;"360";"3067";;B;;US912795GT22;USA;XXXX;;;;"2024-03-27"
"002009077000000";TR29;TREASURY B 30/6;Treasury Bill en u$s vto. 30/06/2003 Tasa 3,875%;USD;"02/07/2001";"30/06/2003";REA;REA;"3068";;B;;US9128276Z04;USA;XXXX;;;;"2024-03-27"
"002004004062000";FREMA;FREDDIE MAC 09;FREDDIE MAC EN DOLARES VTO 15/3/2009 TASA 5,75%;USD;"12/03/1999";"15/03/2009";"30";"360";"3069";;B;;US3134A3EM48;USA;XXXX;;;;"2024-03-27"
"002004004064000";CITI6;CITICORP 2006;CITICORP EN DOLARES VTO 15/5/2006 TASA 7,125%;USD;"24/05/1996";"15/05/2006";"30";"360";"3071";;B;;US173034GT06;USA;XXXX;;;;"2024-03-27"
"002009070000000";PEM5R;PEMEX 30/3/2005;PETROLEOS MEXICANOS REGISTRADOS EN DOLARES VTO 30/3/2005 TASA 8,375%;USD;"01/04/1998";"30/03/2005";"30";"360";"3074";;B;;US71654YAE59;MEXICO;XXXX;;;;"2024-03-27"
"002009068000000";FAN9;FANNIE MAE 2/09;FANNIE MAE EN DOLARES VTO 19/2/2009 TASA 6,22%;USD;"16/02/1999";"19/02/2009";"30";"360";"3072";;B;;US31364GTZ27;USA;XXXX;;;;"2024-03-27"
"002009057000000";TR15;TREASURY 11/05;TREASURY BILL EN DOLARES VTO 15/11/2005 TASA 5,75%;USD;"15/11/2000";"15/11/2005";REA;REA;"3073";;B;;US9128276N73;USA;XXXX;;;;"2024-03-27"
"002009069000000";FAN05;FANNIE MAE 6/05;FANNIE MAE EN DOLARES VTO 15/6/2005 TASA 5,75%;USD;"08/06/1998";"15/06/2005";"30";"360";"3075";;B;;US31359MDW01;USA;XXXX;;;;"2024-03-27"
"004285000000000";ORI09;CP ORI 10/2001;CP ORIGENES VIVIENDA SERIE 9 EN DOLARES VTO 25/10/2001 ZERO CUPON;USD;"27/07/2001";"25/10/2001";REA;"360";"3638";;B;ORIV9;ARORIG050096;ARGENTINA;XXXX;;;;"2024-03-27"
"002009080000000";TR25;T Bill 15/05/04;US TREASURY N/B EN DOLARES VTO 15/05/2004 TASA 5,25%;USD;"17/05/1999";"15/05/2004";REA;REA;"3077";;B;;US9128275F58;USA;XXXX;;;;"2024-03-27"
"002009084000000";DEN05;DENMARK KIN 05;DENMARK KINGDOM DENK EN DOLARES VTO 14/9/2005 TASA 6,625%;USD;"14/09/1999";"14/09/2005";"30";"360";"3076";;B;;XS0101687084;USA;XXXX;;;;"2024-03-27"
"002004004065000";EUIN9;EUR INVEST 2009;EUROPEAN INVESTMENT BANK EN DOLARES VTO 12/5/2009 TASA 5,875%;USD;"12/05/1999";"12/05/2009";"30";"360";"3079";;B;;XS0097560600;SNAT;XXXX;;;;"2024-03-27"
"004240000000000";TEAR01;VENCIDA TEAR01;TELEFONICA VTO 7/8/2001 EN DOLARES TASA VARIABLE;USD;"05/08/1998";"07/08/2001";REA;"360";"3080";RA;B;;USP90325AF13;ARGENTINA;XXXX;;;;"2024-03-27"
"002009071000000";PEM5;PET MEXICANOS 5;PETROLEOS MEXICANOS EN DOLARES VTO 30/3/2005 TASA 8,375%;USD;"07/10/1998";"30/05/2005";"30";"360";"1718";;B;;US71654QAN25;MEXICO;XXXX;;;;"2024-03-27"
"002009081000000";TR24;US TREASURY 03;US TREASURY N/B EN DOLARES VTO 15/11/2003 TASA 4,25%;USD;"16/11/1998";"15/11/2003";REA;REA;"3081";;B;;US9128274U35;USA;XXXX;;;;"2024-03-27"
"004238000000000";TB9;TREASURY 6/9/01;TREASURY BILL EN DOLARES VTO 6/9/2001 ZERO CUPON;USD;"08/03/2001";"06/09/2001";REA;"360";"3084";;B;;US912795HN43;USA;XXXX;;;;"2024-03-27"
"002009073000000";BRAZ5;REP BRAZIL 2005;FED REPUBLICA DE BRAZIL EN DOLARES VTO 15/7/2005 TASA 9,625%;USD;"17/05/2001";"15/07/2005";"30";"360";"3085";;B;;US105756AS92;BRAZIL;XXXX;;;;"2024-03-27"
"002009085000000";FMAC4;FREDDIE MAC 04;FREDDIE MAC EN DOLARES VTO 15/7/2004 TASA 6,25%;USD;"12/07/1999";"15/07/2004";"30";"360";"3088";;B;;US3134A3YM28;USA;XXXX;;;;"2024-03-27"
"002003004034000";CRN16;CD RIO NEGRO 16;CD CERT RIO NEGRO CL 3 2DA SERIE EN PESOS VTO 1/8/2016;ARS;"01/08/2000";"01/08/2016";;;"2443";;B;RN010;"2443";ARGENTINA;XXXX;;;;"2024-03-27"
"004237000000000";TB8;VENCIDA TB8;TREASURY BILL EN DOLARES VTO 23/8/2001;USD;"22/02/2001";"23/08/2001";REA;"360";"3091";;B;;US912795HH74;USA;XXXX;;;;"2024-03-27"
"002004004067000";PG04;PROC GAMBLE 04;PROCTER Y GAMBLE CO EN DOLARES VTO 15/12/2004 TASA 6,6%;USD;"15/12/1999";"15/12/2004";"30";"360";"3089";;B;;US742718BR99;USA;XXXX;;;;"2024-03-27"
"002004004068000";CONA4;CONAGRA 9/04;CONAGRA INC EN DOLARES VTO 15/9/2004 TASA 7,4%;USD;"22/09/1992";"15/09/2004";"30";"360";"3090";;B;;US205887AD40;USA;XXXX;;;;"2024-03-27"
"004298000000000";RIO01;CP BCO RIO 2001;ON BANCO RIO DE LA PLATA EN DOLARES ZERO CUPON SERIE 3;USD;"04/12/2000";"29/11/2001";"30";"360";"3092";RA;B;;US05964MAM64;ARGENTINA;XXXX;;;;"2024-03-27"
"004235000000000";TB/9;VENCIDA TB/9;TREASURY BILL EN DOLARES VTO 13/9/2001;USD;"15/03/2001";"13/09/2001";REA;"360";"3093";;B;;US912795GR65;USA;XXXX;;;;"2024-03-27"
"002004004070000";BONE5;BANK ONE 7/2005;BANK ONE CORP EN DOLARES VTO 15/7/2005 TASA 7%;USD;"25/07/1995";"15/07/2005";"30";"360";"3094";;B;;US059438AF84;USA;XXXX;;;;"2024-03-27"
"002004004071000";CIT05;CITI GROUP 8/05;CITI GROUP INC EN DOLARES VTO 15/8/2005 TASA 7,25%;USD;"24/08/1999";"15/08/2005";"30";"360";"3096";;B;;US125569DG39;USA;XXXX;;;;"2024-03-27"
"002004004072000";AT05;ATYT CORP 2005;ATYT CORP EN DOLARES VTO 15/5/2005 TASA 7%;USD;"15/05/1995";"15/05/2005";"30";"360";"3095";;B;;US001957AS82;USA;XXXX;;;;"2024-03-27"
"004236000000000";TB09;TREASURY B 9/01;TREASURY BILL EN DOLARES VTO 27/9/2001;USD;"29/03/2001";"27/09/2001";REA;"360";"3097";;B;;US912795HQ73;USA;XXXX;;;;"2024-03-27"
"002009058000000";TR16;TREASURY N 2002;TREASURY N/B EN DOLARES VTO 31/08/2002 TASA 6,25%;USD;"02/09/1997";"31/08/2002";REA;REA;"1829";;B;;US9128273G59;USA;XXXX;;;;"2024-03-27"
"002004004074000";MEX08;M MEXICO 2008;GRUPO MINERO MEXICO SA EN DOLARES VTO 1/4/2008 TASA 8,25%;USD;"31/03/1998";"01/04/2008";"30";"360";"3099";;B;;US40048CAA18;MEXICO;XXXX;;;;"2024-03-27"
"002004004075000";CIT06;CITIGROUP 2006;CITIGROUP INC EN DOLARES VTO 9/8/2006 TASA 5,5%;USD;"09/08/2001";"09/08/2006";"30";"360";"3100";;B;;US172967BH32;USA;XXXX;;;;"2024-03-27"
"002004004076000";CIT09;CITIGROUP 2009;CITIGROUP INC EN DOLARES VTO 15/3/2009 TASA 6,2%;USD;"31/03/1999";"15/03/2009";"30";"360";"3101";;B;;US172967AX90;USA;XXXX;;;;"2024-03-27"
"002003004006000";CHA03;PROV CHACO 2003;BONOS DE LA PROVINCIA DEL CHACO II, 1RA. SERIE VTO. 30/7/2003 - PESIFICADO A 1,40;ARS;"01/08/1997";"30/07/2003";"30";"360";"2125";CHACO;B;CHC04;ARPCHA030067;ARGENTINA;XXXX;;;;"2024-03-27"
"004284000000000";LETE96;L VTO 23/11/01;LETRAS DEL TESORO EN DOLARES VTO 23/11/2001;USD;"22/08/2001";"23/11/2001";REA;"360";"5096";RA;B;LE96;ARARGE033498;ARGENTINA;XXXX;;;;"2024-03-27"
"004291000000000";CPSUD;BCO SUDAMERIS 1;CP Banco Sudameris Corto Plazo Serie II en u$s vto. 03/12/2001;USD;"30/08/2001";"03/12/2001";;;"3709";;B;;ARMERI050439;ARGENTINA;XXXX;;;;"2024-03-27"
"002003004035000";PATAC;PATACONES 2002;Letras de Tesoreria para cancelacion O.N. Pcia. Bs. As. -PATACONES- vto 25/07/2002;ARS;"03/08/2001";"25/07/2002";;;"4000";BSAS;B;;;;XXXX;;;;"2024-03-27"
"002004002194000";CIT6;CITICORP 6/2006;CITICORP EN DOLARES VTO 15/6/2006 TASA 7,75%;USD;"13/06/1994";"15/06/2006";"30";"360";"3106";;B;;US173034GM52;USA;XXXX;;;;"2024-03-27"
"005000001006021";"6021";TSP ADR TELECOM;TSP ADR TELECOM. SAO PAULO;;;;;;"6021";;B;;;;XXXX;;;;"2024-03-27"
"005000002006046";"6046";TV / GRUPO TELE;TV / GRUPO TELEVISA;;;;;;"6046";;B;;;;XXXX;;;;"2024-03-27"
"005000004007012";"7012";TYC / TYCO INTE;TYC / TYCO INTERNATIONAL LTD;;;;;;"7012";;B;;;;XXXX;;;;"2024-03-27"
"005000005007769";"7769";TZA / TV AZTECA;TZA / TV AZTECA S.A.;;;;;;"7769";;B;;;;XXXX;;;;"2024-03-27"
"005000007007251";"7251";UNH / UNITED HE;UNH / UNITED HEALTH GROUP INC;;;;;;"7251";;B;;;;XXXX;;;;"2024-03-27"
"005000008006711";"6711";UPS / UNITED PA;UPS / UNITED PARCEL SERVICE;;;;;;"6711";;B;;;;XXXX;;;;"2024-03-27"
"005000011002222";"2222";VAVIS 5 SERIE 1;VAVIS 5 SERIE 1991-1994;;;;;;"2222";;B;;;;XXXX;;;;"2024-03-27"
"005000012006710";"6710";VCNT / VICINITY;VCNT / VICINITY CORPORATION;;;;;;"6710";;B;;;;XXXX;;;;"2024-03-27"
"005000015006072";"6072";VZ / VERIZON CO;VZ / VERIZON COMMUNICATIONS IN;;;;;;"6072";;B;;;;XXXX;;;;"2024-03-27"
"005000018007452";"7452";WM / WASHINGTON;WM / WASHINGTON MUTUAL INC;;;;;;"7452";;B;;;;XXXX;;;;"2024-03-27"
"005000019006400";"6400";XOXO / XO COMMU;XOXO / XO COMMUNICATIONS;;;;;;"6400";;B;;;;XXXX;;;;"2024-03-27"
"005000023007017";"7017";YHOO / YAHOO IN;YHOO / YAHOO INC DELAWARE;;;;;;"7017";;B;;;;XXXX;;;;"2024-03-27"
"005000024007109";"7109";YPF / ADR Y.P.F;YPF / ADR Y.P.F. SOCIEDAD ANO;;;;;;"7109";;B;;;;XXXX;;;;"2024-03-27"
"005000027007851";"7851";TSD / TSD TELE;TSD / TSD TELE SUDESTE CELULAR;;;;;;"7851";;B;;;;XXXX;;;;"2024-03-27"
"007000000000000";"0002";A.C.E.C. B;A.C.E.C. B            ORD 1V;;;;;;"0002";;B;;;;XXXX;;;;"2024-03-27"
"005000030001004";"1004";ACINDAR   -CUPO;ACINDAR   -CUPON-;;;;;;"1004";;B;;;;XXXX;;;;"2024-03-27"
"005000031000004";"0004";ACINDAR B;ACINDAR B             ORD 1V;;;;;;"0004";;B;;;;XXXX;;;;"2024-03-27"
"005000034006027";"6027";AEOS / AMERICAN;AEOS / AMERICAN EAGLE OUTFITTE;;;;;;"6027";;B;;;;XXXX;;;;"2024-03-27"
"005000035007245";"7245";AGC / AMERICAN;AGC / AMERICAN GENERAL CORP;;;;;;"7245";;B;;;;XXXX;;;;"2024-03-27"
"005000038000019";"0019";AGROMETAL B;AGROMETAL B             ORD 1V;;;;;;"0019";;B;;;;XXXX;;;;"2024-03-27"
"005000039006199";"6199";AKZOY / AKZO NO;AKZOY / AKZO NOBEL NV ADR;;;;;;"6199";;B;;;;XXXX;;;;"2024-03-27"
"005000041000021";"0021";ALPARGATAS;ALPARGATAS              ORD 1V;;;;;;"0021";;B;;;;XXXX;;;;"2024-03-27"
"005000042000010";"0010";ALUAR 2 ORD CLA;ALUAR 2 ORD CLASE B;;;;;;"0010";;B;;;;XXXX;;;;"2024-03-27"
"005000045000017";"0017";ALUAR PREF.6%;ALUAR PREF.6%;;;;;;"0017";;B;;;;XXXX;;;;"2024-03-27"
"005000046007852";"7852";AMAT / APPLIED;AMAT / APPLIED MATERIALS INC;;;;;;"7852";;B;;;;XXXX;;;;"2024-03-27"
"005000048006019";"6019";AMD / ADVANCED;AMD / ADVANCED MICRODEVICES;;;;;;"6019";;B;;;;XXXX;;;;"2024-03-27"
"005000049000100";"0100";AMERICAN PLAST;AMERICAN PLAST SA.;;;;;;"0100";;B;;;;XXXX;;;;"2024-03-27"
"005000052007084";"7084";AOL / AMERICA O;AOL / AMERICA ON LINE INC;;;;;;"7084";;B;;;;XXXX;;;;"2024-03-27"
"005000053006334";"6334";AOL TIME WARNER;AOL TIME WARNER INC;;;;;;"6334";;B;;;;XXXX;;;;"2024-03-27"
"005000056006401";"6401";ARGENTINA DISCO;ARGENTINA DISCOUNT;;;;;;DUPLI6401;;B;;;;XXXX;;;;"2024-03-27"
"005000057007957";"7957";SCH / SCHWAB (C;SCH / SCHWAB (CHARLES) CORP;;;;;;"7957";;B;;;;XXXX;;;;"2024-03-27"
"005000059000903";"0903";SEG. REPUBLICA;SEG. REPUBLICA          ORD 1V;;;;;;"0903";;B;;;;XXXX;;;;"2024-03-27"
"005000060001334";"1334";SEVEL CUPON DE;SEVEL CUPON DE SUSCRIPCION;;;;;;"1334";;B;;;;XXXX;;;;"2024-03-27"
"005000063000301";"0301";SIDERCA;SIDERCA                 ORD 1V;;;;;;;;B;;;;XXXX;;;;"2024-03-27"
"006000000000000";"0000";SIN ESPECIE;SIN ESPECIE;;;;;;"0000";;B;;;;XXXX;;;;"2024-03-27"
"005000066000925";"0925";SNIAFA A;SNIAFA A              ESC 1V;;;;;;"0925";;B;;;;XXXX;;;;"2024-03-27"
"005000067000924";"0924";SNIAFA B;SNIAFA B              ESC 5V;;;;;;"0924";;B;;;;XXXX;;;;"2024-03-27"
"005000070007947";"7947";SPOT / PANAMSAT;SPOT / PANAMSAT CORP.;;;;;;"7947";;B;;;;XXXX;;;;"2024-03-27"
"005000071007747";"7747";SPY / S Y P DEP;SPY / S Y P DEPOSITARY RECEIPT;;;;;;"7747";;B;;;;XXXX;;;;"2024-03-27"
"005000074007875";"7875";SUNW / SUN MICR;SUNW / SUN MICROSISTEMS INC;;;;;;"7875";;B;;;;XXXX;;;;"2024-03-27"
"005000075000587";"0587";SUPERF.GARANTIZ;SUPERF.GARANTIZADO DE INV. U$S;;;;;;"0587";;B;;;;XXXX;;;;"2024-03-27"
"005000077007246";"7246";SV / STILWELL F;SV / STILWELL FINANCIAL INC;;;;;;"7246";;B;;;;XXXX;;;;"2024-03-27"
"005000078007871";"7871";T / ATYT COPRPO;T / ATYT COPRPORARION;;;;;;"7871";;B;;;;XXXX;;;;"2024-03-27"
"005000081007067";"7067";TBH / ADR TELEB;TBH / ADR TELEBRAS;;;;;;"7067";;B;;;;XXXX;;;;"2024-03-27"
"005000082000948";"0948";TECNOMETAL B;TECNOMETAL B          ORD 1V;;;;;;"0948";;B;;;;XXXX;;;;"2024-03-27"
"005000084000807";"0807";TELECOM B;TELECOM B               ESC 1V;;;;;;"0807";;B;;;;XXXX;;;;"2024-03-27"
"005000087007734";"7734";TEO / ADR TELEC;TEO / ADR TELECOM ARGENTINA;;;;;;"7734";;B;;;;XXXX;;;;"2024-03-27"
"005000090007108";"7108";TGS / ADR TRASP;TGS / ADR TRASPOR DE GAS DEL;;;;;;"7108";;B;;;;XXXX;;;;"2024-03-27"
"005000091006076";"6076";TGT / TARGET CO;TGT / TARGET CORP;;;;;;"6076";;B;;;;XXXX;;;;"2024-03-27"
"005000095007175";"7175";TNE / TNE TELE;TNE / TNE TELE NORTE;;;;;;"7175";;B;;;;XXXX;;;;"2024-03-27"
"005000097000617";"0617";TRANSPORTADORA;TRANSPORTADORA GAS DEL SUR;;;;;;"0617";;B;;;;XXXX;;;;"2024-03-27"
"005000100007788";"7788";PALM / PALM INC;PALM / PALM INC;;;;;;"7788";;B;;;;XXXX;;;;"2024-03-27"
"005000101000791";"0791";PAP DEL PLATA;PAP DEL PLATA           ORD 1V;;;;;;"0791";;B;;;;XXXX;;;;"2024-03-27"
"005000104000704";"0704";PARTICULARES;PARTICULARES            ORD 1V;;;;;;"0704";;B;;;;XXXX;;;;"2024-03-27"
"005000105006829";"6829";PAS / PEPSI AME;PAS / PEPSI AMERICAS INC;;;;;;"6829";;B;;;;XXXX;;;;"2024-03-27"
"005000107006472";"6472";PBR / ADR PETRO;PBR / ADR PETROLEO BRASILERO;;;;;;"6472";;B;;;;XXXX;;;;"2024-03-27"
"005000108006877";"6877";PC / ADR PEREZ;PC / ADR PEREZ COMPANC S.A.;;;;;;"6877";;B;;;;XXXX;;;;"2024-03-27"
"005000111006173";"6173";PCLN / PRICELIN;PCLN / PRICELINE.COM;;;;;;"6173";;B;;;;XXXX;;;;"2024-03-27"
"005000112006777";"6777";PCS / PCS WIREL;PCS / PCS WIRELESS;;;;;;"6777";;B;;;;XXXX;;;;"2024-03-27"
"005000115000810";"0810";PERKINS ARGENTI;PERKINS ARGENTINA       ORD 1V;;;;;;"0810";;B;;;;XXXX;;;;"2024-03-27"
"005000116001810";"1810";PERKINS CUPONES;PERKINS CUPONES P/SUSCRIPCION;;;;;;"1810";;B;;;;XXXX;;;;"2024-03-27"
"005000118000598";"0598";PIRELLI CABLES;PIRELLI CABLES          ORD 1V;;;;;;"0598";;B;;;;XXXX;;;;"2024-03-27"
"005000119000828";"0828";PLAVINIL ARGENT;PLAVINIL ARGENTINA      ORD 1V;;;;;;"0828";;B;;;;XXXX;;;;"2024-03-27"
"005000121000830";"0830";POLLEDO CONST;POLLEDO CONST           ORD 1V;;;;;;"0830";;B;;;;XXXX;;;;"2024-03-27"
"005000122001830";"1830";POLLEDO CUPONES;POLLEDO CUPONES;;;;;;"1830";;B;;;;XXXX;;;;"2024-03-27"
"005000124006954";"6954";Q / QWEST COMMU;Q / QWEST COMMUNICATIONS;;;;;;"6954";;B;;;;XXXX;;;;"2024-03-27"
"005000125007048";"7048";QCOM / ADR QUAL;QCOM / ADR QUALCOMM INCORPORAT;;;;;;"7048";;B;;;;XXXX;;;;"2024-03-27"
"005000128007243";"7243";RAL / RALSTON P;RAL / RALSTON PURINA GROUP;;;;;;"7243";;B;;;;XXXX;;;;"2024-03-27"
"005000129006744";"6744";RAZF / RAZORFIS;RAZF / RAZORFISH INC;;;;;;"6744";;B;;;;XXXX;;;;"2024-03-27"
"005000132007089";"7089";REP / ADR REPSO;REP / ADR REPSOL;;;;;;"7089";;B;;;;XXXX;;;;"2024-03-27"
"005000134007933";"7933";RFMD / RF MICRO;RFMD / RF MICRO DEVICES INC;;;;;;"7933";;B;;;;XXXX;;;;"2024-03-27"
"005000136000283";"0283";RIGOLLEAU B;RIGOLLEAU B           ORD 1V;;;;;;"0283";;B;;;;XXXX;;;;"2024-03-27"
"005000137006071";"6071";RMBS / RAMBUS I;RMBS / RAMBUS INC;;;;;;"6071";;B;;;;XXXX;;;;"2024-03-27"
"005000139007242";"7242";RSH / RADIOSHAC;RSH / RADIOSHACK CORP;;;;;;"7242";;B;;;;XXXX;;;;"2024-03-27"
"005000140000858";"0858";SAINT HNOS B;SAINT HNOS B          ORD 1V;;;;;;"0858";;B;;;;XXXX;;;;"2024-03-27"
"005000142000859";"0859";SAN MIGUEL S.A;SAN MIGUEL S.A;;;;;;"0859";;B;;;;XXXX;;;;"2024-03-27"
"005000143006039";"6039";SAPE / SAPIENT;SAPE / SAPIENT CORP;;;;;;"6039";;B;;;;XXXX;;;;"2024-03-27"
"005000149006210";"6210";ON IRSA VENCIMI;ON IRSA VENCIMIENTO 03/03/99;;;;;;"6210";;B;;;;XXXX;;;;"2024-03-27"
"005000150003301";"3301";ON SIDERCA S.A.;ON SIDERCA S.A.;;;;;;"3301";;B;;;;XXXX;;;;"2024-03-27"
"005000153007482";"7482";ORCL / ORACLE C;ORCL / ORACLE CORPORATION SIN;;;;;;"7482";;B;;;;XXXX;;;;"2024-03-27"
"005000156007063";"7063";LU / LUCENT TEC;LU / LUCENT TECHNOLOGIES S O/;;;;;;"7063";;B;;;;XXXX;;;;"2024-03-27"
"005000158006705";"6705";MET / METLIFE I;MET / METLIFE INC;;;;;;"6705";;B;;;;XXXX;;;;"2024-03-27"
"005000159000730";"0730";METALURGICA TAN;METALURGICA TANDIL C  ORD 1V;;;;;;"0730";;B;;;;XXXX;;;;"2024-03-27"
"005000162000798";"0798";MIRGOR;MIRGOR;;;;;;"0798";;B;;;;XXXX;;;;"2024-03-27"
"005000163007826";"7826";MMM / MINNESOTA;MMM / MINNESOTA MNG Y MFG CO;;;;;;"7826";;B;;;;XXXX;;;;"2024-03-27"
"005000165000741";"0741";MOLINOS RIO DE;MOLINOS RIO DE LA PLATA ORD 5V;;;;;;"0741";;B;;;;XXXX;;;;"2024-03-27"
"005000166000742";"0742";MOLINOS RIO DL;MOLINOS RIO DL PLATA B ORD 1V;;;;;;"0742";;B;;;;XXXX;;;;"2024-03-27"
"005000169007074";"7074";MSFT / MICROSOF;MSFT / MICROSOFT CORPORATION;;;;;;"7074";;B;;;;XXXX;;;;"2024-03-27"
"005000170006463";"6463";MU / MICRON TEC;MU / MICRON TECHNOLOGY INC;;;;;;"6463";;B;;;;XXXX;;;;"2024-03-27"
"005000173000760";"0760";NEROLI B;NEROLI B              ORD 1V;;;;;;"0760";;B;;;;XXXX;;;;"2024-03-27"
"005000174006707";"6707";NKE / NIKE INC;NKE / NIKE INC;;;;;;"6707";;B;;;;XXXX;;;;"2024-03-27"
"005000176000646";"0646";NORTEL INVERSOR;NORTEL INVERSORA PREF. B;;;;;;"0646";;B;;;;XXXX;;;;"2024-03-27"
"005000177000764";"0764";NOUGUES HNOS B;NOUGUES HNOS B        ORD 1V;;;;;;"0764";;B;;;;XXXX;;;;"2024-03-27"
